rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9787,152,6,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R28;r2=R29;r3=R30","benchmark_rexxcps_levelb_opt",507
822,2,1,1,3,candidate,"STRUPPER_REG_REG(r1,r2) | SCOPY_REG_REG(r2,r1) | STRLEN_REG_REG(r3,r2)","r1=R8;r2=R2;r3=R3","trace",16177
823,2,1,1,7,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r3,c1) | ISUB_REG_REG_REG(r5,r6,r4)","r1=R5;r2=R23;r3=R34;r4=R41;c1=int:1;r5=R1;r6=R24","format",478
824,2,1,1,6,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r5) | ICOPY_REG_REG(r6,r4)","r1=R0;r2=R23;r3=R1;r4=R6;r5=R34;r6=R32","format",503
825,2,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_INT(r3,c3)","r1=R1;r2=R7;c1=label@44;r3=R8;c2=int:256;c3=int:1","pos",31
826,2,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r3,c1) | BRF_ID_REG(c2,r3)","r1=R32;r2=R26;r3=R30;c1=int:0;c2=label@17022","trace",17004
827,2,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | STRUPPER_REG_REG(r3,r4) | SCOPY_REG_REG(r4,r3)","r1=R48;r2=R10;r3=R8;r4=R2","trace",16174
828,2,2,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c1)","r1=R2;r2=R4;r3=R3;r4=R0;c1=string@31136","trace",15693
829,1,1,1,7,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | ISUB_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_INT(r6,r3,c1)","r1=R57;r2=R50;r3=R61;r4=R49;r5=R56;r6=R55;c1=int:1","format",960
830,1,1,1,6,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ICOPY_REG_REG(r4,r5)","r1=R0;r2=R33;r3=R60;c1=string@31136;r4=R41;r5=R32","format",1173
831,1,1,1,4,over_3_symbols,"APPEND_REG_REG(r1,r2) | ENDLIFE_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R0;r2=R60;r3=R37;c1=string@31136","format",1189
832,1,1,1,6,over_3_symbols,"BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3)","c1=label@2374;r1=R14;r2=R27;c2=string@29424;r3=R26;c3=string@424","benchmark_rexxcps_levelb_opt",485
833,1,1,1,5,over_3_symbols,"BLT_ID_REG_INT(c1,r1,c2) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2)","c1=label@40;r1=R14;c2=int:1;r2=R111;r3=R15","benchmark_rexxcps_levelb_opt",22
834,1,1,1,4,over_3_symbols,"BPOFF() | LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R80;c1=string@26848;r2=R79;c2=int:1","benchmark_rexxcps_levelb_opt",2400
835,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2)","c1=label@1194;r1=R61;r2=R0;r3=R33;r4=R60;c2=string@31136","format",1170
836,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r2,c3)","c1=label@1436;r1=R62;r2=R27;c2=string@29424;c3=string@70048","benchmark_rexxcps_levelb_opt",1430
837,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2)","c1=label@65;r1=R14;r2=R111;c2=int:2;r3=R13","benchmark_rexxcps_levelb_opt",48
838,1,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_INT(r3,c3)","c1=label@2538;r1=R22;r2=R6;c2=float@18176;r3=R21;c3=int:1","benchmark_rexxcps_levelb_opt",376
839,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R3;r2=R4;r3=R7;c1=string@1502952;r4=R5;c2=int:2","trace",15746
840,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R23;r2=R3;r3=R25;c1=string@31136;r4=R24;c2=string@1504352","trace",16101
841,1,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r4,r1)","r1=R12;r2=R16;r3=R18;r4=R17","benchmark_rexxcps_levelb_opt",104
842,1,1,1,3,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | BR_ID(c1)","r1=R37;r2=R38;c1=label@485","benchmark_rexxcps_levelb_opt",2368
843,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | FCOPY_REG_REG(r2,r3) | FGT_REG_REG_FLOAT(r4,r2,c1)","r1=R21;r2=R11;r3=R6;r4=R80;c1=float@104016","benchmark_rexxcps_levelb_opt",2471
844,1,1,1,3,candidate,"ENDLIFE_REG(r1) | ITOF_REG(r2) | FDIV_REG_REG_REG(r3,r3,r2)","r1=R24;r2=R3;r3=R5","benchmark_rexxcps_levelb_opt",358
845,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | SCONCAT_REG_STRING_REG(r3,c1,r2)","r1=R24;r2=R4;r3=R80;c1=string@106592","benchmark_rexxcps_levelb_opt",2538
846,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | SAY_STRING(c1)","r1=R21;r2=R9;r3=R23;c1=string@15888","benchmark_rexxcps_levelb_opt",254
847,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r2)","r1=R59;r2=R20;r3=R61;r4=R21","format",998
848,1,1,1,3,candidate,"FADD_REG_REG_REG(r1,r2,r1) | BPOFF() | LOAD_REG_STRING(r2,c1)","r1=R6;r2=R80;c1=string@26848","benchmark_rexxcps_levelb_opt",2396
849,1,1,1,5,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FGT_REG_REG_FLOAT(r3,r1,c1) | BRT_ID_REG(c2,r3)","r1=R11;r2=R6;r3=R80;c1=float@104016;c2=label@2487","benchmark_rexxcps_levelb_opt",2473
850,1,1,1,5,over_3_symbols,"FDIV_REG_FLOAT_REG(r1,c1,r2) | FTOD_REG(r1) | LOAD_REG_INT(r3,c2)","r1=R102;c1=float@119544;r2=R10;r3=R104;c2=int:0","benchmark_rexxcps_levelb_opt",2806
851,1,1,1,6,over_3_symbols,"FDIV_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R5;r2=R3;r3=R24;c1=int:1;r4=R23;c2=int:2","benchmark_rexxcps_levelb_opt",362
852,1,1,1,6,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | FSUB_REG_REG_REG(r4,r1,r5) | ITOF_REG(r6)","r1=R80;r2=R11;r3=R3;r4=R7;r5=R5;r6=R4","benchmark_rexxcps_levelb_opt",2600
853,1,1,1,5,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | NULL_REG(r4) | NULL_REG(r5)","r1=R10;r2=R7;r3=R4;r4=R76;r5=R74","benchmark_rexxcps_levelb_opt",2610
854,1,1,1,5,over_3_symbols,"FSUB_REG_REG_REG(r1,r2,r3) | ITOF_REG(r4) | FDIV_REG_REG_REG(r5,r1,r4)","r1=R7;r2=R80;r3=R5;r4=R4;r5=R10","benchmark_rexxcps_levelb_opt",2604
855,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | BLT_ID_REG_INT(c2,r1,c3) | MINATTRS_REG_INT(r2,c3)","r1=R14;r2=R111;c1=int:0;c2=label@40;c3=int:1","benchmark_rexxcps_levelb_opt",18
856,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1)","r1=R14;r2=R111;c1=int:0;c2=int:2;c3=label@65","benchmark_rexxcps_levelb_opt",40
857,1,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | APPENDCHAR_REG_REG(r2,r1) | ISUB_REG_REG_REG(r3,r4,r5)","r1=R50;c1=int:1;r2=R57;r3=R61;r4=R49;r5=R56","format",956
858,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | BR_ID(c2)","r1=R22;r2=R4;c1=label@333;c2=label@328","benchmark_rexxcps_levelb_opt",325
859,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r3,c2)","r1=R14;r2=R4;c1=label@2374;r3=R27;c2=string@29424","benchmark_rexxcps_levelb_opt",482
860,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5)","r1=R41;r2=R32;r3=R20;r4=R60;r5=R2","format",1179
861,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | BGE_ID_REG_INT(c1,r3,c2)","r1=R3;r2=R13;c1=label@81;r3=R4;c2=int:1","benchmark_rexxcps_levelb_opt",60
862,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | GETATTRS_REG_REG_INT(r3,r4,c1)","r1=R4;r2=R15;r3=R14;r4=R111;c1=int:0","benchmark_rexxcps_levelb_opt",35
863,1,1,1,4,over_3_symbols,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINATTRS_REG_INT(r2,c1)","r1=R14;c1=int:2;c2=label@65;r2=R111","benchmark_rexxcps_levelb_opt",44
864,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r3)","r1=R51;r2=R36;c1=int:53;c2=label@1006;r3=R50","format",865
865,1,1,1,6,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | STRCHAR_REG_REG_REG(r3,r4,r2)","r1=R60;r2=R56;c1=int:0;c2=label@920;r3=R50;r4=R48","format",894
866,1,1,1,6,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4)","r1=R61;r2=R2;c1=int:0;c2=label@1194;r3=R0;r4=R33","format",1166
867,1,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2)","r1=R22;r2=R24;r3=R23;c1=label@2538;r4=R6;c2=float@18176","benchmark_rexxcps_levelb_opt",372
868,1,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3)","r1=R56;r2=R49;c1=int:1;r3=R60;c2=int:0;c3=label@920","format",890
869,1,1,1,7,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | BLE_ID_REG_INT(c2,r4,c3)","r1=R61;r2=R49;r3=R56;r4=R55;c1=int:1;c2=label@979;c3=int:0","format",963
870,1,1,1,4,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r2,r1) | LOAD_REG_INT(r3,c1)","r1=R3;r2=R5;r3=R24;c1=int:1","benchmark_rexxcps_levelb_opt",360
871,1,1,1,5,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | FSUB_REG_REG_REG(r4,r2,r5)","r1=R3;r2=R80;r3=R11;r4=R7;r5=R5","benchmark_rexxcps_levelb_opt",2598
872,1,1,1,4,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | NULL_REG(r4)","r1=R4;r2=R10;r3=R7;r4=R76","benchmark_rexxcps_levelb_opt",2608
873,1,1,1,3,candidate,"ITOS_REG(r1) | SAPPEND_REG_REG(r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1)","r1=R3;r2=R80;c1=string@107024","benchmark_rexxcps_levelb_opt",2550
874,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2)","r1=R4;r2=R80;c1=string@106592;c2=string@106736","benchmark_rexxcps_levelb_opt",2540
875,1,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R7;c1=float@18176;r2=R10;r3=R24;c2=int:1","benchmark_rexxcps_levelb_opt",296
876,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | BLT_ID_REG_INT(c3,r2,c4)","r1=R3;c1=int:100;r2=R14;r3=R111;c2=int:0;c3=label@40;c4=int:1","benchmark_rexxcps_levelb_opt",15
877,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",15449
878,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | GETATTRS_REG_REG_INT(r3,r4,c2)","r1=R4;c1=int:100;r2=R3;r3=R14;r4=R111;c2=int:0","benchmark_rexxcps_levelb_opt",12
879,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | RET()","r1=R22;c1=int:0;r2=R30;c2=int:1","trace",16113
880,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1)","r1=R104;c1=int:0;r2=R101;c2=int:5;r3=R103","benchmark_rexxcps_levelb_opt",2812
881,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4)","r1=R75;c1=int:1;r2=R72;c2=int:5;r3=R73;r4=R11","benchmark_rexxcps_levelb_opt",2561
882,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | ISUB_REG_REG_INT(r4,r2,c2)","r1=R59;c1=int:48;r2=R49;r3=R48;r4=R56;c2=int:1","format",884
883,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2)","r1=R72;c1=int:5;r2=R73;r3=R11;r4=R74;c2=int:0","benchmark_rexxcps_levelb_opt",2564
884,1,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2)","r1=R60;c1=string@31136;r2=R41;r3=R32;r4=R20","format",1176
885,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | STRLEN_REG_REG(r3,r4)","r1=R57;c1=string@31136;r2=R59;c2=int:48;r3=R49;r4=R48","format",881
886,1,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r1,c2) | SEQ_REG_REG_STRING(r2,r1,c3)","r1=R27;c1=string@29424;c2=string@70048;r2=R64;c3=string@70408","benchmark_rexxcps_levelb_opt",1433
887,1,1,1,4,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1)","r1=R8;r2=R4;c1=int:100;r3=R3","benchmark_rexxcps_levelb_opt",10
888,1,1,1,2,candidate,"NULL_REG(r1) | RXVERS_REG(r1) | COPY_REG_REG(r2,r1)","r1=R16;r2=R12","benchmark_rexxcps_levelb_opt",100
889,1,1,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BR_ID(c3)","r1=R80;r2=R62;c1=string@116968;c2=label@2760;c3=label@2804","benchmark_rexxcps_levelb_opt",2751
890,1,1,1,3,candidate,"RXVERS_REG(r1) | COPY_REG_REG(r2,r1) | NULL_REG(r3)","r1=R16;r2=R12;r3=R18","benchmark_rexxcps_levelb_opt",102
891,1,1,1,4,over_3_symbols,"SAPPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | FTOD_REG(r3)","r1=R80;r2=R3;c1=string@107024;r3=R11","benchmark_rexxcps_levelb_opt",2552
892,1,1,1,3,candidate,"SAPPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1)","r1=R80;r2=R71;c1=string@107608","benchmark_rexxcps_levelb_opt",2589
893,1,1,1,3,candidate,"SAY_REG(r1) | ITOF_REG(r2) | FDIV_REG_REG_REG(r1,r3,r2)","r1=R80;r2=R3;r3=R11","benchmark_rexxcps_levelb_opt",2596
894,1,1,1,4,over_3_symbols,"SAY_REG(r1) | LOAD_REG_INT(r1,c1) | CALL_REG_FUNC_REG(r2,c2,r1)","r1=R24;c1=int:0;r2=R0;c2=func@17056","benchmark_rexxcps_levelb_opt",271
895,1,1,1,3,candidate,"SAY_REG(r1) | SAY_STRING(c1) | SAY_STRING(c2)","r1=R106;c1=string@520;c2=string@120320","benchmark_rexxcps_levelb_opt",2842
896,1,1,1,3,candidate,"SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1)","r1=R24;c1=string@16592;r2=R9","benchmark_rexxcps_levelb_opt",265
897,1,1,1,4,over_3_symbols,"SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r1,c2,r2) | FTOD_REG(r1)","c1=string@520;r1=R102;c2=float@119544;r2=R10","benchmark_rexxcps_levelb_opt",2804
898,1,1,1,3,candidate,"SAY_STRING(c1) | SAY_STRING(c2) | RET_INT(c3)","c1=string@520;c2=string@120320;c3=int:0","benchmark_rexxcps_levelb_opt",2844
899,1,1,1,4,over_3_symbols,"SAY_STRING(c1) | SCONCAT_REG_STRING_REG(r1,c2,r2) | SAY_REG(r1)","c1=string@15888;r1=R24;c2=string@16224;r2=R12","benchmark_rexxcps_levelb_opt",259
900,1,1,1,5,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | FTOD_REG(r2) | LOAD_REG_INT(r3,c2)","r1=R80;c1=string@107024;r2=R11;r3=R75;c2=int:1","benchmark_rexxcps_levelb_opt",2555
901,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | SAPPEND_REG_REG(r1,r2)","r1=R80;c1=string@106736;r2=R3","benchmark_rexxcps_levelb_opt",2546
902,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | ITOF_REG(r2)","r1=R80;c1=string@107608;r2=R3","benchmark_rexxcps_levelb_opt",2592
903,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | SAY_STRING(c2)","r1=R106;c1=string@119952;c2=string@520","benchmark_rexxcps_levelb_opt",2838
904,1,1,1,4,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R24;c1=string@16592;r2=R9;c2=int:0","benchmark_rexxcps_levelb_opt",267
905,1,1,1,5,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r3)","r1=R24;c1=string@16224;r2=R12;c2=string@16592;r3=R9","benchmark_rexxcps_levelb_opt",261
906,1,1,1,5,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R80;c1=string@106592;r2=R4;c2=string@106736;r3=R3","benchmark_rexxcps_levelb_opt",2542
907,1,1,1,4,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1)","r1=R106;c1=string@119808;r2=R80;c2=string@119952","benchmark_rexxcps_levelb_opt",2834
908,1,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R48;r2=R20;r3=R57;c1=string@31136;r4=R59;c2=int:48","format",878
909,1,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SAY_STRING(c1) | SCONCAT_REG_STRING_REG(r3,c2,r4)","r1=R9;r2=R23;c1=string@15888;r3=R24;c2=string@16224;r4=R12","benchmark_rexxcps_levelb_opt",256
910,1,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r1) | BRF_ID_REG(c1,r4)","r1=R20;r2=R61;r3=R21;c1=label@1076;r4=R40","format",1000
911,1,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r1) | IEQ_REG_REG_INT(r4,r3,c1)","r1=R17;r2=R12;r3=R18;r4=R22;c1=int:0","benchmark_rexxcps_levelb_opt",109
912,1,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1)","r1=R0;r2=R2;c1=int:1","trace",15444
913,1,1,1,4,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c1)","r1=R62;r2=R27;c1=string@29424;c2=label@1436","benchmark_rexxcps_levelb_opt",1426
914,1,1,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c3)","r1=R1;c1=int:22;c2=string@1277816;r2=R2;c3=string@1502656","trace",15431
915,1,1,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | NULL_REG(r1)","c1=int:1;c2=int:2;r1=R8","benchmark_rexxcps_levelb_opt",6
916,1,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LOAD_REG_INT(r2,c2)","c1=int:2;r1=R8;r2=R4;c2=int:100","benchmark_rexxcps_levelb_opt",8
917,1,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3)","r1=R1;c1=string@1277816;r2=R2;c2=string@1502656;r3=R0;c3=int:6","trace",15434
918,1,1,1,5,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3)","r1=R20;r2=R41;r3=R60;r4=R2;r5=R0","format",1182
919,1,1,1,6,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r5,r5,c1)","r1=R48;r2=R58;r3=R57;r4=R56;r5=R50;c1=int:1","format",949
920,1,1,1,4,over_3_symbols,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | BCTP_ID_REG(c1,r3)","r1=R22;r2=R5;c1=label@305;r3=R24","benchmark_rexxcps_levelb_opt",349
921,1,1,1,2,candidate,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | BPOFF()","r1=R80;r2=R6","benchmark_rexxcps_levelb_opt",2394
922,1,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r1,c1) | IGTE_REG_REG_INT(r4,r3,c2)","r1=R49;r2=R48;r3=R56;c1=int:1;r4=R60;c2=int:0","format",887
923,1,1,1,4,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | APPEND_REG_REG(r4,r1) | ENDLIFE_REG(r1)","r1=R60;r2=R20;r3=R2;r4=R0","format",1185
924,1,1,1,5,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r4,c1) | APPENDCHAR_REG_REG(r1,r4)","r1=R57;r2=R48;r3=R56;r4=R50;c1=int:1","format",952
925,1,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R3;r2=R6;r3=R23;r4=R25;c1=string@31136","trace",16098
926,1,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SAPPEND_REG_REG(r3,r4) | SCONCAT_REG_REG_STRING(r3,r3,c1)","r1=R11;r2=R73;r3=R80;r4=R71;c1=string@107608","benchmark_rexxcps_levelb_opt",2586
927,1,1,1,5,over_3_symbols,"UNLINK_REG(r1) | GETATTRS_REG_REG_INT(r2,r3,c1) | IGTE_REG_REG_INT(r2,r2,c2)","r1=R15;r2=R14;r3=R111;c1=int:0;c2=int:2","benchmark_rexxcps_levelb_opt",38
928,1,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",15447
